	tweetUrl	time	text	replies	retweets	likes	date	iso_2
90	/qarosio/status/1216366553194737666	2020-01-12 08:29:19	Yo voy todos los años y durante el año. Es como dice la publicidad: Uruguay natural. Es para buscarse un laburo que te dé buena guita si tuvieras el objetivo de conservar tu calidad de vida. La gente humilde tiene un empleo público y un empleo o rebusque, las dos cosas	2	0	0	2020-01-12	UY
91	/aritoteli/status/1216415007380049921	2020-01-12 11:41:52	Castigan a los únicos que pueden poner algo de plata para crear empleo, es pegarse un tiro en los piés, la gente se lleva la plata a Uruguay y cada vez el país es más pobre, menos empresas, menos empleo, más planes, más impuestos... y así en loop hasta que seamos una gran villa.	0	0	0	2020-01-12	UY
92	/Ro05882997/status/1216461003271086081	2020-01-12 14:44:38	En uruguay hay menos empleo y mas impuestos que aca	0	0	0	2020-01-12	UY
93	/enid_romanat/status/1216437449620164608	2020-01-12 13:11:02	"URUGUAY Y SU DESAFIO PARA 2020 
Recuperar empleo es uno de los desafíos para 2020 https://www.elpais.com.uy/informacion/politica/recuperar-desafios.html … vía @elpaisuy"	0	0	0	2020-01-12	UY
104	/Rogochiri/status/1216836318027796483	2020-01-13 15:36:00	"Problemas urgentes a resolver:
 desempleo
excesivo costo de vida, comer en Uruguay es un lujo
inseguridad
bajos salarios
161 mil desocupados en
1 millón de puestos privados, escandalosa desocupación 16%
Declaración de estado de emergencia crítico social"	1	1	3	2020-01-13	UY
103	/CosmeFu85173899/status/1216910488501739520	2020-01-13 20:30:44	"Viste que en Uruguay el empleo se sube y querés aumento del margen del 20% del sueldo así de la nada?.
Tan locos?."	2	0	0	2020-01-13	UY
102	/CinapUy/status/1216850270958837760	2020-01-13 16:31:27	"La situación del Mercado de Trabajo en Nov de 2019 muestra un deterioro respecto al mes anterior, mayor problemática en el Interior del país y en el rango de edad de menores de 25 años. Por más información: http://cinvestigacionaplicada.com/observatorio.html …
#Trabajo #Empleo #Desempleo #Uruguay pic.twitter.com/dmEORFz2iZ"	0	0	0	2020-01-13	UY
101	/Aldeas_Uruguay/status/1216807178708967425	2020-01-13 13:40:13	Nueva oportunidad de empleo: operador/a social de contexto para #Montevideo. ¡Sumate a nuestro equipo!  http://bit.ly/2Tl5OY4  #Trabajo	0	0	0	2020-01-13	UY
100	/guillebauza_26/status/1216832654814908420	2020-01-13 15:21:27	Según el informe de desempleo del Instituto Cuesta Duarte, advierte que en los últimos cuatro años en Uruguay se han perdido 55 mil puestos de trabajo.	0	0	0	2020-01-13	UY
105	/cpa_ferrere/status/1216838047188373504	2020-01-13 15:42:52	#URUGUAY.  Industria Manufacturera: análisis en tendencia ciclo (sin factores irregulares y estacionales) marcó continuidad del estancamiento en el núcleo industrial. Además, indicadores de empleo en el sector profundizan el proceso de deterioro comenzado hace más de una década pic.twitter.com/njTu9f3fT3	0	2	6	2020-01-13	UY
98	/Aldeas_Uruguay/status/1216776102225596416	2020-01-13 11:36:44	Nueva oportunidad de empleo: maestra/o referente para CAIF Verdisol #Montevideo. ¡Sumate a nuestro equipo!  http://bit.ly/2FJ4PZS  #Trabajo	0	1	0	2020-01-13	UY
97	/DavidGarcia1898/status/1216759124853239809	2020-01-13 10:29:16	Uruguay - Desempleo: se perdieron 55 mil puestos laborales en cinco años.   [Instituto Cuesta Duarte] https://correspondenciadeprensa.com/2020/01/13/uruguay-desempleo-se-perdieron-55-mil-puestos-laborales-en-cinco-anos/ … via @Cor_de_Prensa	0	0	1	2020-01-13	UY
96	/copel13/status/1216759069085700099	2020-01-13 10:29:03	#LoQueLosUnía era sacar al Fa del gobierno, ahora Un Solo Uruguay exigirá a Lacalle Pou su tajada de la torta: baja de tarifas, el desempleo y el precio del combustible serán algunas de las demandas en el acto de Durazno. Se verá quien manda https://ladiaria.com.uy/articulo/2020/1/un-solo-uruguay-exigira-al-gobierno-electo-que-cumpla-con-las-promesas-electorales/ …	3	17	59	2020-01-13	UY
95	/Cor_de_Prensa/status/1216755217649278979	2020-01-13 10:13:44	"#Uruguay
Desempleo: se perdieron 55 mil puestos laborales en cinco años.
[Instituto Cuesta Duarte]
http://correspondenciadeprensa.com/2020/01/13/uruguay-desempleo-se-perdieron-55-mil-puestos-laborales-en-cinco-anos/ …"	0	1	1	2020-01-13	UY
94	/Aldeas_Uruguay/status/1216746254824288256	2020-01-13 09:38:07	Nueva oportunidad de empleo: cocinero/a para CAIF en #Paysandú. ¡Sumate a nuestro equipo!  http://bit.ly/2QFugBW  #Trabajo	0	0	0	2020-01-13	UY
99	/perez_sparano/status/1216788937416507392	2020-01-13 12:27:44	Uruguay – Desempleo: se perdieron 55 mil puestos laborales en cinco años. [Instituto Cuesta Duarte] — Correspondencia de Prensa https://culturaysentidoblog.wordpress.com/2020/01/13/uruguay-desempleo-se-perdieron-55-mil-puestos-laborales-en-cinco-anos-instituto-cuesta-duarte-correspondencia-de-prensa/ … pic.twitter.com/goqSHioUUJ	0	1	2	2020-01-13	UY
111	/FedeMolinaMagne/status/1216963887679049729	2020-01-14 00:02:55	Esto que ven es la Curva de Beveridge de Uruguay (si, les tape los años adrede jeje, hagan sus adivinanzas). Dentro de poco armo un hilo explicando resultados. Pero básicamente lo que ve es: El índice Molina de vacantes laborales (y) y la tasa de desempleo (x) pic.twitter.com/aGTGAExC1r	1	0	3	2020-01-14	UY
110	/13Paola3/status/1217078667731447810	2020-01-14 07:39:01	Pero a los Argentinos no hay que traerlos la mayoría si ve viable viene a uruguay por cuenta propia si les meten menos la manos en los bolsillos claro *empresarios* el tema es que la familias comunes o de clase media en Uruguay no van conseguir empleo los uru ya estamos	0	0	1	2020-01-14	UY
109	/TitoReyes05/status/1217081216735891458	2020-01-14 07:49:09	yo soy viejo cuando vinieron inmigrantes ingleses (ferrocarril) españoles (cutcsa) italianos (granja) el Uruguay fue llamada la Suiza de America, no se quiere traer argentinos para darles un subsidio como a los Sirios, empresarios para hacer empresas y tener circulante y empleo	0	0	1	2020-01-14	UY
112	/edith_sga/status/1217118591683833858	2020-01-14 10:17:39	Alguien que me de empleo en Uruguay me quiero ir	0	0	9	2020-01-14	UY
107	/cpa_ferrere/status/1217167398295556099	2020-01-14 13:31:36	"#URUGUAY Buscamos a una persona recientemente recibida de carreras ingeniería o ciencias económicas para integrarse a un equipo especializado en las áreas de desarrollo organizacional y gestión estratégica.

Los detalles aquí https://cutt.ly/WrwuPcK 
#OportunidadLaboral #Empleo pic.twitter.com/lPAtrxIWQ2"	0	2	1	2020-01-14	UY
106	/WashinCor/status/1217057626720219139	2020-01-14 06:15:24	A Uruguay le ha pasado, a mi modo de ver, lo mismo: el sector privado es o ha sido la cuerda elástica q se estira, para sacarle plata en nombre del progresismo. Pero cuidado, también lo elástico se rompe ! Quien es entonces uno de los sectores q paga los platos rotos: el empleo ! https://twitter.com/LaRepublica68/status/1216952437585694720 …	1	3	8	2020-01-14	UY
108	/stewie_soy_yo/status/1217042867715301376	2020-01-14 05:16:45	"En Uruguay hace 6 años tenemos una productividad estancada y los salarios por como se fijan está por arriba de lo que deberían, se llaga a bajar la jornada ahora y explota el desempleo. 

Esta es una discusión europea en un país bananero"	0	1	6	2020-01-14	UY
113	/espiahh12/status/1217645300875177984	2020-01-15 21:10:37	Hay dos páginas una es computrabajo uruguay y la otra es gallito luis uruguay ahí hay muchas ofertas de empleo para programadores y todo lo relacionado a sistemas, sacar los documentos acá siendo colombianos es muy fácil	0	0	2	2020-01-15	UY
114	/ElOjoChurrinche/status/1217410531436437505	2020-01-15 05:37:43	"""Argentina nos está generando problemas de empleo, venden a Uruguay por ejemplo la tonelada de un producto a 600 dólares y ellos allá la venden a 800 hacen Dumping,  con el cambio perjudican Turismo, tiene su industria con Gas y nosotros con full-oil"" @EGMurara @InformaCarve850"	1	2	5	2020-01-15	UY
115	/milfa374/status/1217449123668025345	2020-01-15 08:11:04	Si quieren despegar, el Uruguay tiene tiene situaciones de emergencia y urgencia para atender, parece que cuando salen de campaña no escuchan los pedidos de la gente, crear fuentes de empleo y q la gente dependa menos de la ayuda del gobierno, otros partidos se encargarán de eso.	1	0	2	2020-01-15	UY
116	/JotaWiii/status/1217540547860226050	2020-01-15 14:14:22	Todos prendidos a la teta y fomentando la farsa del empleo del turismo en Uruguay: sólo para algunos afortunados. Firma: un técnico en turismo.	1	0	0	2020-01-15	UY
117	/Nicolas70025140/status/1217524808461815808	2020-01-15 13:11:49	Eh? Que dice señor jajaja quien habló de empleo público? Me da vergüenza como alguien que sacó el 12% le de para hablar de él pepe uno de los presidentes más votados en la historia del Uruguay. Seguí con tu alcahueteada multicolor que en breve tu partido desaparece	1	0	0	2020-01-15	UY
118	/fachakraus/status/1217582700590256128	2020-01-15 17:01:52	"Podés estar en contra de Thestreer Pou, pero puede hacer que 100mil argentinos inviertan en contrucciones en Uruguay.
Si, por ej, cada uno de esos 100mil le da empleo a un uruguayo, le van a estar dando empleo al 2,9% de la población Uruguaya.
Bueno para Uruguay, malo para arg"	0	0	0	2020-01-15	UY
119	/Marisalettieri8/status/1217523109789601794	2020-01-15 13:05:04	Evidentemente no deben tener posibles inversores en uruguay y como saben q aca muchas empresas q no estan bien, los invita a invertir alla favoreciendo la produccion y el empleo en su pais, no es mala la idea q tuvo.	0	0	0	2020-01-15	UY
126	/nosoycesaros/status/1218028281796145152	2020-01-16 22:32:26	2/2 En Uruguay cuando se implementó el aborto legal, se encontró que la mayoría de los casos eran problemas sociales, que podían ser tratados con otro tipo de políticas, como educación sexual, o apoyo de empleo a madres jóvenes. El aborto legal sirve para reducir los abortos	0	0	1	2020-01-16	UY
130	/AgusCarrasco17/status/1217961524020547584	2020-01-16 18:07:10	Aunque el desempleo fuese 0% la población pasiva cada vez aumenta más  debido a la distribución etaria del Uruguay	2	0	1	2020-01-16	UY
129	/BlancaRepetto/status/1217947304705044482	2020-01-16 17:10:40	El desempleo en Uruguay, está afectando gravemente a los uruguayos https://www.instagram.com/p/B7ZgK6aBIF5/?igshid=v0x0dlo1tnb9 …	0	0	0	2020-01-16	UY
128	/b_telesca/status/1218017765983948801	2020-01-16 21:50:39	"Más inversión es mayor rentabilidad para el empresario y más puestos de trabajo/salario para el laburante.

Desde 2014 que Uruguay viene bajando los niveles de inversión privada y el desempleo viene en aumento, sin inversión no hay trabajo"	1	0	7	2020-01-16	UY
127	/piquera1/status/1217781886845628416	2020-01-16 06:13:21	Si yo fuera Alberto Fernández, me callaría la boca, pues el Dr. Lacalle nunca mencionó que fueran Argentinos; apunta para otro lado, que vengan retirados a vivir en Uruguay, pues estos gastas sus haberes, no sacan empleo, al contrario generan trabajo y aportan impuestos.	0	0	0	2020-01-16	UY
125	/cpa_ferrere/status/1217862400810110978	2020-01-16 11:33:17	#URUGUAY Para cerrar la década, el Poder Ejecutivo sorprendió con el Decreto 384/019, que contiene una autorización muy esperada y reclamada: el empleo de documentos electrónicos o digitales como medio de reemplazo del Libro diario e inventario  http://bit.ly/30tNq0F pic.twitter.com/5a6SmddLjV	0	0	0	2020-01-16	UY
123	/Alapelotita2/status/1217987212765212672	2020-01-16 19:49:15	Esperemos que no pueda hacer esas cosas el presidente electo ...mira si vienen a invertir a URUGUAY y baja el desempleo ...que locura ! 	0	0	0	2020-01-16	UY
124	/Aldeas_Uruguay/status/1217870329344942081	2020-01-16 12:04:48	Nueva oportunidad de empleo: asistente de ICT para #Montevideo. ¡Sumate a nuestro equipo!  http://bit.ly/2CoYbGv  #Trabajo	0	0	0	2020-01-16	UY
122	/Gabote_12/status/1217988664820674560	2020-01-16 19:55:01	"Si en uruguay habría tanta rentabilidad ósea el “excedente” que hablas, por que tenemos una inversión tan baja? 
En caso que me respondas que la inversión es alta, por qué hay tanto desempleo? Saludos"	0	0	0	2020-01-16	UY
121	/b_telesca/status/1218016578392023040	2020-01-16 21:45:56	"La remuneración y la calidad del trabajo depende del sector, que cumple con todo lo estipulado por el BPS. 

La única forma de subir los salarios es incentivando la inversión y mejorando la productividad, hoy Uruguay necesita ambas, sino se seguira aumentando el desempleo"	4	0	16	2020-01-16	UY
120	/TuTasaUY/status/1217831373735522305	2020-01-16 09:30:00	Esto es lo que debe cambiar en sus #Finanzas si se quedó sin #Empleo #Uruguay https://tutasa.com.uy/finanzas-me-quede-sin-empleo/ … pic.twitter.com/TxrRxVxtZZ	0	0	0	2020-01-16	UY
136	/ricardosuarezpc/status/1218146917709963265	2020-01-17 06:23:51	"Los empresario se van de Argentina, porque no hay seguridad jurídica para trabajar. @CFKArgentina los está matando.

Son emprendedores e inversionistas, apoyarán al crecimiento de Uruguay

Pero los zurdos, no los quieren porque generaran más empleo y perderán más votantes https://twitter.com/PanAmPost_es/status/1218141705200918528 …"	0	0	0	2020-01-17	UY
134	/NanoArte75/status/1218188889652973568	2020-01-17 09:10:38	Jeje como quieras. Solo te digo una cosa, no es nada malo traer capital e invertir y generar empleo, gastos etc. Lo q está mal es traer valijas de plata por el río uruguay y dejar q la tengan acá, y compren mansiones y autos de colección y nadie les pregunte nada. 	0	0	0	2020-01-17	UY
135	/Apaparaway/status/1218270961314729985	2020-01-17 14:36:46	"Depende de varios factores: si tenés o no trabajo, si tenés o no dinero para llevar, si tenés o no tiempo para esperar a conseguir empleo, si tenés o no título universitario...
En Paraguay tenés muchas oportunidades. En Uruguay hay que esperar a ver como avanza el nuevo gobierno."	1	0	1	2020-01-17	UY
132	/AegisConsultora/status/1218256402118053888	2020-01-17 13:38:55	" ¡Nueva búsqueda laboral! Para empresa multinacional, orientada a candidatos con marcado perfil comercial, experiencia en el sector de servicios educativos, dominio de inglés y vehículo propio.
¿Nos ayudas compartiendo? 
#trabajo #empleo #uruguay #educación #comercial pic.twitter.com/Tf2JH6GGwO"	0	1	1	2020-01-17	UY
131	/ricardosuarezpc/status/1218146932759154688	2020-01-17 06:23:55	"Los empresario se van de Argentina, porque no hay seguridad jurídica para trabajar. @CFKArgentina los está matando.

Son emprendedores e inversionistas, apoyarán al crecimiento de Uruguay

Pero los zurdos, no los quieren porque generaran más empleo y perderán más votantes"	0	0	2	2020-01-17	UY
133	/vazquezluciana/status/1218170927013339136	2020-01-17 07:59:16	La economía que viene y la matriz energética y productiva. Vaca Muerta, ¿salvación o ancla? AF y Vaca Muerta: dólares, financiación, empleo. Primarización. Energías renovables y la renegociación de la deuda: caso Uruguay. Fernando Navajas. Interesante! https://youtu.be/0-R0k43axgY pic.twitter.com/e3vD7gnJxA	2	1	17	2020-01-17	UY
137	/La_Pedrera/status/1218520301752999937	2020-01-18 07:07:33	Uruguay, ni se imagina Usted lo que acaba de decir.... la clave de todo !!!... que tengan ganas de trabajar !!! Ser Policía no debe ser un empleo público más donde asegurar EL SUELDITO... debe ser VOCACIONAL !!!	3	0	2	2020-01-18	UY
138	/cpa_ferrere/status/1218895887629463554	2020-01-19 08:00:00	#URUGUAY Para cerrar la década, el Poder Ejecutivo sorprendió con el Decreto 384/019, que contiene una autorización muy esperada y reclamada: el empleo de documentos electrónicos o digitales como medio de reemplazo del Libro diario e inventario  http://bit.ly/30tNq0F pic.twitter.com/kh8dNtgc7N	0	2	8	2020-01-19	UY
139	/Aldeas_Uruguay/status/1218881573438869504	2020-01-19 07:03:07	Nueva oportunidad de empleo Operador/a social de contexto ¡Sumate a nuestro equipo!  http://bit.ly/2Tl5OY4  #Trabajo pic.twitter.com/2MdO5cPicG	0	0	1	2020-01-19	UY
140	/MilagrosTineo13/status/1218862563401879552	2020-01-19 05:47:35	Arcángel Zadkiel , pido tu ayuda para que mi hijo encuentre empleo,  el se encuentra en Uruguay ..Gracias,gracias,gracias	0	0	1	2020-01-19	UY
145	/AegisConsultora/status/1219348660108124160	2020-01-20 13:59:09	"Compartimos las propuestas laborales activas para las cuales continuamos recibiendo postulaciones... 

#empleo #trabajo #job #enero #uruguay pic.twitter.com/wwAT90EbJ7"	0	2	2	2020-01-20	UY
147	/JosACouto1/status/1219322796960026625	2020-01-20 12:16:23	"Uhhhh....
Esa frase, tomada del discurso del Oncologo , NO es creíble.. NI confiable.!
El DESEMPLEO en aumento, es un claro indicador de la FALSEDAD de esa frase.

El Uruguay fue Productivo.. (hasta inicio ‘60)...mucho antes del FA, que prometió “ESO” y NOS MINTIÓ A TODOS.!!"	2	0	1	2020-01-20	UY
146	/PatronRossana/status/1219368526252736514	2020-01-20 15:18:06	"Grupo 5 insercion internacional, hace apreciacion negativa y erronea de Mercosur e insercion internacional de Uruguay como pais encerrado y bloqueado. 
Esto no es cierto, pero lo q propone es irreal ""abrirse al mundo"" es ir en sentido contrario al resto y solo traera desempleo pic.twitter.com/mHinOf1wMw"	0	0	0	2020-01-20	UY
