	tweetUrl	time	text	replies	retweets	likes	date	iso_2
113	/ERNESTO1984V/status/1213160419440910343	2020-01-03 12:09:18	Ecuador llega al nivel más alto de desempleo en últimos 3 años http://tinyurl.com/rx9hqo7  vía @revistavistazo	0	0	0	2020-01-03	EC
119	/IsraelVarelaM/status/1213060163202166785	2020-01-03 05:30:55	 #IMPORTANTE Según estudios realizados por #INEC, de los últimos 3 años #Ecuador llega al nivel más alto de desempleo. Alrededor de 5 millones de ciudadanos no tienen empleo adecuado. #Quito es una de las ciudades con situación de desempleo crítica. pic.twitter.com/SQyZyHnnH1	0	0	0	2020-01-03	EC
127	/elferlopezaires/status/1213079289593290752	2020-01-03 06:46:55	"Ni los medios “independientes” logran ocultar la obra de @Lenin, las cotorras culparán a alguien más, tres años de errores y sumisión pasan su factura, obviamente a los pobres. 

Ecuador llega al nivel más alto de desempleo en últimos 3 años | Vistazo https://www.vistazo.com/seccion/pais/actualidad-nacional/ecuador-llega-al-nivel-mas-alto-de-desempleo-en-ultimos-3-anos …"	0	39	26	2020-01-03	EC
121	/Morisc451/status/1213184972951097344	2020-01-03 13:46:52	Insisto. Este gobierno es de lo peor que le ha pasado al Ecuador. Cero obra pública, cero creación de empleo y política pública relacionada al tema, cero inversiones o incentivo a la inversión privada. Nada de nada.	0	0	3	2020-01-03	EC
122	/christianoHG76/status/1213220559011622912	2020-01-03 16:08:16	Ecuador llega al nivel más alto de desempleo en últimos 3 años https://www.vistazo.com/seccion/pais/actualidad-nacional/ecuador-llega-al-nivel-mas-alto-de-desempleo-en-ultimos-3-anos … a través de @revistavistazo	0	0	0	2020-01-03	EC
123	/edinsonsanunga2/status/1213210687318745088	2020-01-03 15:29:02	Pobre mi Ecuador, mas gente sin empleo... Mientras tanto los que tienen poder se llenan los bolsillos...	0	0	0	2020-01-03	EC
124	/ecuadorenvivo/status/1213022342135369728	2020-01-03 03:00:37	Más de 5 millones de personas no tienen un empleo adecuado en Ecuador http://owl.li/ZKuT30q6oXC pic.twitter.com/4cTCU11fpx	0	0	1	2020-01-03	EC
125	/Infoenlace/status/1213067402323353601	2020-01-03 05:59:41	Noticias Ecuador - Ecuador en vivo - Más de 5 millones de personas no tienen un empleo adecuado en Ecuador | Sociedad http://www.ecuadorenvivo.com/sociedad/190-sociedad/112668-mas-de-5-millones-de-personas-no-tienen-un-empleo-adecuado-en-ecuador.html …	0	0	0	2020-01-03	EC
126	/Ssebascb/status/1213069594639904768	2020-01-03 06:08:23	Peru nos gana 10-1 pese a que Ecuador a nivel turístico es igual o mejor; la diferencia: El Gobierno apoya a la empresa privada, allá una OTA se habilita en dos horas con menos tramitologia... y eso genera empleo y crecimiento económico. El futuro del Ecuador está en el turismo https://twitter.com/elcomerciocom/status/1213065217741086720 …	0	0	0	2020-01-03	EC
129	/marcov_espin/status/1213081741927297024	2020-01-03 06:56:39	Creo que está renaciendo la esperanza para Ecuador. Que los que somos más trabajemos para una sociedad mejor donde haya salud, empleo, progreso y desarrollo... @MashiRafael https://twitter.com/Sandinin/status/1212848833102782469 …	0	0	0	2020-01-03	EC
130	/HabacucMc/status/1213119109048586240	2020-01-03 09:25:08	"Venezuela,?? Crisis en Chile, Ecuador y Colombia, el dólar con su más alto histórico, la inflación también por lo alto, el desempleo subiendo, no respetan la corte constitucional y tú todavía crees en lo de Venezuela???
Porque los uribistas son tan tonticos"	0	0	0	2020-01-03	EC
131	/CarlosZea_CAZ/status/1213074903047516160	2020-01-03 06:29:29	Para poder sacar una conclusión q amerite si, Ecuador sigue teniendo uno de los índices más bajos de desempleo en LATAM, tu mismo lo dijiste se necesita de un buen set de datos	0	0	0	2020-01-03	EC
132	/HUGO__CESAR/status/1213086210027073538	2020-01-03 07:14:25	Ecuador llega al nivel más alto de desempleo en últimos 3 años | Vistazo https://www.vistazo.com/seccion/pais/actualidad-nacional/ecuador-llega-al-nivel-mas-alto-de-desempleo-en-ultimos-3-anos …	0	0	0	2020-01-03	EC
107	/johns1t0/status/1213121123228872704	2020-01-03 09:33:09	"""modelo exitoso"" es un eslogan de campaña tan falso como el ""pan, techo y empleo"", Guayaquil es hermosa pero tiene los mismos problemas que todo el Ecuador y sus éxitos no se pueden replicar en el país porque no somos una ciudad y te conocemos PSC"	0	0	0	2020-01-03	EC
120	/PaolaaTorre/status/1213120776884424704	2020-01-03 09:31:46	Esta noticia es falsa no crean todo lo que sale en las redes sociales ecuador es un país de progreso solo hay que buscar para que vean que si se consigue empleo	0	0	0	2020-01-03	EC
106	/Jose_Orellana_G/status/1213177205687308299	2020-01-03 13:16:00	Es necesario generar 160 mil empleos nuevos netos sólo para mantener el mismo porcentaje de la población con Empleo del total de la Población Económicamente Activa. #Ecuador ha recibido en el último lustro más de 500 mil venezolanos probablemente 50% en edad de trabajar.	0	3	6	2020-01-03	EC
128	/jsvv88/status/1213086720662626305	2020-01-03 07:16:26	Ecuador llegó al nivel más alto de desempleo según el INEC https://www.metroecuador.com.ec/ec/noticias/2020/01/02/ecuador-llego-al-nivel-mas-alto-desempleo-segun-inec.html …	0	0	0	2020-01-03	EC
104	/Belenchis1013/status/1213280746175115265	2020-01-03 20:07:26	La mendicidad es evidente... Extranjeros pidiendo caridad, hermanos ecuatorianos sin empleo, la informalidad va en aumento.. Políticas públicas nos hace falta seguimos echándole la culpa a un gobierno que aunque les duela dejo en alto al Ecuador.. https://twitter.com/WilsonMerinoR/status/1213270061164769280 …	0	0	0	2020-01-03	EC
80	/AngelSo67356907/status/1213238897146241025	2020-01-03 17:21:08	En que pais vive este sr. Por que en Ecuador existe el 28% de pobresa extrema y la tasa de desempleo es la mas alta en los ultimos 15 años????? https://twitter.com/juanseroldan/status/1213132849202843648 …	0	0	0	2020-01-03	EC
81	/osvalholdem8/status/1213285511579615232	2020-01-03 20:26:22	Clarito al pie, los socialistas no saben de generar empleo genuino y verdadero, solo engrandecen el tamaño del estado y lo corrompen, evidencias sobran, Ecuador es una de ellas.	0	0	1	2020-01-03	EC
83	/Kath_Lizbeth29/status/1213108180454117377	2020-01-03 08:41:43	#KipusLaico #KipusLaico Tras iniciar el año 2020 el INEC informa que el mayor problema del Ecuador es el desempleo, con más de cinco millones de personas sin un salario fijo. https://twitter.com/revistavistazo/status/1212748336626839554 …	0	0	0	2020-01-03	EC
105	/triboilgasec/status/1213214474821414912	2020-01-03 15:44:05	"¡Trabaja con nosotros!
#EcuadorMásEmpleo | Ofertas laborales en las Provincias de Orellana y Sucumbíos:
• OBRERO DE PATIO
• CUÑERO
• ENCUELLADOR
• MAQUINISTA
• SUPERVISOR
Para aplicar, acércate a las oficinas de la Red Socio Empleo Ecuador más cercana.
¡Te esperamos!
#Empleo pic.twitter.com/cN1xhhdGjY"	0	3	6	2020-01-03	EC
84	/thiagobsc2/status/1213268696254353408	2020-01-03 19:19:33	Para la señorita generar empleo es q el estado abra plazas de trabajo en el sector publico a eso los tenia mal acostumbrados el inutil de correa, entre correa y moreno son 14 años de deblaque en el ecuador la realidad actual no es solo culpa de moreno es de todos estos inutiles https://twitter.com/bytati_/status/1213132208497659904 …	0	1	2	2020-01-03	EC
85	/GomezRobertoA/status/1213273472031440897	2020-01-03 19:38:31	"Ecuador ya sabe lo que es Correa. Que haya justicia y que avance rápido.

El problema actual de Ecuador es que se pretende ""esconder"" lo que es Lenin.

Ambos son deuda, impuestos y desempleo. https://twitter.com/EstebanBernalB/status/1213269889886109697 …"	5	16	32	2020-01-03	EC
86	/EdwinDanielRoj6/status/1213273339218841600	2020-01-03 19:38:00	"Crisis laboral en Ecuador 
Alarmante cifra: 5'150.000 personas sin empleo adecuado 

La mano de obra abunda, pero las ofertas de #trabajo son muy pocas en el #Ecuador.
Fuente :Instituto Navional de Estadísticas y Censos .
#CatamayoInforma pic.twitter.com/N6Y3o1ZfOF"	0	1	0	2020-01-03	EC
87	/splendid1040/status/1213082683053690881	2020-01-03 07:00:24	Más de 5 millones de personas no tienen un empleo adecuado en Ecuador | Ecuavisa http://ow.ly/7wqQ30q6sMC pic.twitter.com/dZK2IJVvBT	0	1	3	2020-01-03	EC
88	/enlace_ecuador/status/1213282563051151361	2020-01-03 20:14:39	"Mientras los bancos rompen récord en utilidades, a los jóvenes nos dejan sin empleo, sin oportunidades. 

Bajo el argumento “no les gusta la estabilidad laboral”, el desempleo juvenil aumenta. 
Le han puesto precio a nuestro futuro. @MashiRafael pic.twitter.com/AbKMciLvBW"	0	2	4	2020-01-03	EC
89	/AnaArro93037397/status/1213270470226784256	2020-01-03 19:26:36	Ante el desempleo y la falta de oportunidades, aparece la creatividad. Y si investigamos de esos emprendimientos, cuantos sobreviven y cuantos prosperan en negocios rentables... no se si es algo ora sentirnos muy orgullosos @TheEconomist #Ecuador	0	0	1	2020-01-03	EC
90	/Djdanz1983/status/1213263701979078656	2020-01-03 18:59:42	Puro bla bla bla esa CFN, uno quiere aplicar para poner un micronegocio y piden millón cosas, q parte de que uno no tiene empleo y quiere poner su negocio no entienden?? Donde están sus disque facilidades de préstamo para emprendedores xq no veo por ningún lado facilidades	0	0	4	2020-01-03	EC
91	/Juanpapro/status/1213292000033869824	2020-01-03 20:52:09	"Hola Nico
Me preocupa el desempleo que es real en el Ecuador
Me preocupan los jovenes abogados! A las claras sin empleo y oportunidades. 

El twit tuyo que me alegra desde tu posición, me preocupa mucho desde la de los postulantes.
Slds amigo y feliz año "	1	0	6	2020-01-03	EC
82	/VAEJ94/status/1213244595766730753	2020-01-03 17:43:47	Supongo entonces que todos los países que tienen mayor presión fiscal que Ecuador y normas laborales menos flexibles tienen mayor desempleo 	0	0	0	2020-01-03	EC
93	/freddyferruzola/status/1213296210368516097	2020-01-03 21:08:53	"La gente que defiende públicamente a delincuentes que se farrearon al Ecuador... ¿a qué juegan? Sí, se lo digo a usted, señorita... @bytati_ 
¿a qué juega? 
¿no lee noticias? 
(eso sí, de que no hay empleo tiene razón)
https://twitter.com/bytati_/status/1212877138388496386 …"	0	1	1	2020-01-03	EC
92	/Huirachuro/status/1213228268834447360	2020-01-03 16:38:54	Ecuador llegó al nivel más alto de desempleo según el INEC Desde Descubre de Google https://www.metroecuador.com.ec/ec/noticias/2020/01/02/ecuador-llego-al-nivel-mas-alto-desempleo-segun-inec.html …	0	0	0	2020-01-03	EC
103	/Jose_Orellana_G/status/1213177806722654208	2020-01-03 13:18:23	Es necesario generar 160 mil empleos nuevos netos sólo para mantener el mismo porcentaje de la población con Empleo del total de la Población Económicamente Activa. El último lustro #Ecuador ha recibido más de 500 mil venezolanos probablemente 50% en edad de trabajar.	0	0	0	2020-01-03	EC
101	/penafiel_jc/status/1213292469506498560	2020-01-03 20:54:01	"4 de cada 10 ecuatorianos sueñan en el 2020 con tener su negocio propio (fuente: Eureknow).

El Ecuador requiere urgentemente una Ley de Emprendimiento que fomente el empleo.

#eduemprendimientos #educación #emprendimiento #leydeemprendimiento pic.twitter.com/2Rfgo98Isa"	0	17	30	2020-01-03	EC
100	/amapolanaranjo/status/1213097889414733825	2020-01-03 08:00:49	"#Ecuador llega al nivel más alto de desempleo. 
“..8'379.355 personas que conforman la Población Económicamente Activa(PEA) en el país, solo 3'228.032 tienen un empleo.., 5'151.323 están sin un empleo..”
Gracias @Lenin y #ElPeorGobiernoDeLaHistoria
https://www.vistazo.com/seccion/pais/actualidad-nacional/ecuador-llega-al-nivel-mas-alto-de-desempleo-en-ultimos-3-anos …"	6	57	80	2020-01-03	EC
99	/Outspok94065663/status/1213226340310274050	2020-01-03 16:31:14	"Ecuador llega al nível más alto de desempleo en últimos 3 años 

[Via: Vistazo] pic.twitter.com/FvZvSAS0Ga"	0	0	0	2020-01-03	EC
102	/Outspok94065663/status/1213227204525666304	2020-01-03 16:34:40	"Ecuador llega al nível más alto de desempleo en últimos 3 años  

Via Vistazo 

#Ecuador #desempleo pic.twitter.com/ixmx6QiHiR"	0	0	0	2020-01-03	EC
97	/ChisWilliam/status/1213313252588969985	2020-01-03 22:16:36	Y usted cuando dira la verdad y hara buen periodismo. Le dejo unos temitas.1 doble sueldo de lenin 2 de donde carajos salio el otto gsjrbhebd 3 la mala prensa en Ecuador 4mal manejo de las carceles 5 desempleo masivo.	0	0	0	2020-01-03	EC
96	/eburneo1/status/1213307603385761792	2020-01-03 21:54:09	"Ciertamente no es hecho en Ecuador, nadie dice ""LA inec'; sin embargo  hay algunas verdades de la difícil situación del desempleo"	0	1	2	2020-01-03	EC
95	/MartinSanchezD/status/1213107826295488512	2020-01-03 08:40:18	"Al contrario, países que esta persona denominaría socialistas (Ecuador, Bolivia, Uruguay) tienen la cifra de desempleo por debajo del 10 por ciento (trabajan más). A los socialistas sí les gusta trabajar!
Importa cuántos trabajamos o la productividad de nuestro trabajo?"	2	0	1	2020-01-03	EC
94	/JEscobar27E/status/1213096680096227330	2020-01-03 07:56:01	"Los empresarios crean bienes y servicios, crean puestos de trabajo y pagan impuestos.
El gobierno socialista (de Correa y Moreno) es enemigo acérrimo de los empresarios. ¿Qué se puede esperar en Ecuador sino pobreza y desempleo?"	0	0	0	2020-01-03	EC
98	/carlosguamanEC/status/1213322657900515329	2020-01-03 22:53:58	"Me comentan que efectivamente el video NO es en ecuador. Esto justifica ROTUNDAMENTE que ya no existe desempleo ni corrupción, y, el Ecuador se encamina a una inevitable prosperidad comandada por el revolucionario derechista Lenin Moreno 

Y columnista creo que es el señor"	0	0	0	2020-01-03	EC
157	/martinezjg/status/1213531513909841920	2020-01-04 12:43:53	Afianzar la relación público - privada fortalece el desarrollo portuario del Ecuador. Tener mayores inversiones en esta industria promueve la creación de nuevas plazas de empleo, en beneficio de los ecuatorianos. ¡Juntos podemos construir un país más productivo! pic.twitter.com/pygrNzzAB4	4	59	109	2020-01-04	EC
165	/framaniglio/status/1213490568262750208	2020-01-04 10:01:11	"En Ecuador, según INEC y la Encuesta Nacional de Empleo, Desempleo y Subempleo-ENEMDU de 2019 la pobreza aumentó en lo rural como en lo urbano....

Absurdas las palabras de tal 
@juanseroldan y sin dignidad son los medios que las reportan! https://twitter.com/juanseroldan/status/1213132849202843648 … pic.twitter.com/Ib1IFVCIGY"	0	8	3	2020-01-04	EC
158	/danilosinche/status/1213447868608069632	2020-01-04 07:11:31	A parte ni siquiera parece estar en Ecuador. Un guión sobre actuado y sobre preparado, no tienen ni idea a cuanta gente da empleo un banco y en su mayoría jóvenes.	0	0	0	2020-01-04	EC
159	/Monapaty77/status/1213483075319058435	2020-01-04 09:31:25	En qué país pasa esto que describe? Porque según el INEC, en el Ecuador el desempleo campea A PESAR DE QUE LOS BANCOS GANAN COMO NUNCA! ¿que me dice del caso GEA? No le robaron a usted? Si hubieran otras posibilidades de ley saco mi dinero del banco, pero no las hay ¿por qué?	1	1	2	2020-01-04	EC
160	/JoseVegaE/status/1213554161360482306	2020-01-04 14:13:53	Todo bien con el tema de desempleo en el Ecuador estamos de acuerdo que es una realidad, sin embargo la solución no está en enriquecer las arcas del sector público de baja calidad, sino en inversión privada, hacer de este país un lugar atractivo para empresas transnacionales. 	0	0	0	2020-01-04	EC
161	/ernesto1276/status/1213514593185804290	2020-01-04 11:36:39	Esta linda señorita usa sofismas argumentos falsos que las hace pasar por verdaderas porque no explica porque los jovenes de Ecuador estan sin empleo, le echa la culpa a los Bancos y por las utilidades que generan.	0	0	0	2020-01-04	EC
162	/Joselin33022520/status/1213511571122671622	2020-01-04 11:24:39	Buenas les pido oracion por mi y mi esposo somos venezolanos y estamos en ecuador pero las cosas no salen bien como quería yo estoy muy desesperada nc q hacer no se consigue empleo la gente es muy mala nadien ayuda a nadie q hago le pido todos los día a mi Dios pero no veo resp – en Crucita	0	0	0	2020-01-04	EC
163	/Fernanda_Mashi/status/1213509526353301511	2020-01-04 11:16:31	"Oiga Ud. donde vive en la lunaen Ecuador la realidad es otra... Cada día existe más y más gente sin empleo la pobreza sube y sube.. Xfavor no se puede gobernar desde la comodidad del escritorio, le recorra y deje de ser mediocre @juanseroldan

Te necesitamos @MashiRafael https://twitter.com/juanseroldan/status/1213132849202843648 …"	4	41	51	2020-01-04	EC
164	/jamilsantana/status/1213548595909136385	2020-01-04 13:51:46	"Pero ud se la ve que no necesita empleo ni en Ecuador esta ud. Más respeto para los jóvenes.
#niUnVotoFaranduleros"	0	0	0	2020-01-04	EC
166	/ANT_ECUADOR/status/1213460069851049987	2020-01-04 08:00:00	#PorUnEcuadorDeTodos, mediante el @MinTrabajoEc, ofrecemos incentivos al sector privado para contribuir a la reducción de la tasa de desempleo de jóvenes a través de nuestro proyecto #EmpleoJovenEc. pic.twitter.com/ASbOGdBRKZ	0	0	0	2020-01-04	EC
